,OC,유동비율1,유동비율2,당좌비율1,당좌비율2,부채비율1,부채비율2,고정비율1,고정비율2,총자산1,총자산2,총자산회전율1,총자산회전율2,ROI1,ROI2,ROE1,ROE2,ROS1,ROS2,총자산증가율,매출액증가율,순이익증가율
181,open,200.891608447408,156.390843332188,200.891608447408,156.390843332188,27.0497716694983,32.3245241370063,96.2528979680944,107.885857331448,4645249782,4521006075,0.908565009002136,0.91793895233817,5.4146672149825,3.28979650840217,6.87932233329845,4.35320757481902,5.95958149536196,3.58389465881409,-97.2518571101456,1.69888436685699,69.1128917199337
182,open,142.233124094895,159.934827385823,139.942379287428,157.721071214532,98.3331630824142,98.7560314498392,115.945201797852,114.018508115617,40518984357,42937834453,0.987154342260554,0.964475998465418,-3.42362322504845,-3.63445957599048,-6.79018023426275,-7.22370761788734,-3.46817420385191,-3.76832557966532,-105.633377013104,-3.41447397944867,11.1076198889126
183,open,88.7363752808107,85.6770446905437,86.4574563569609,83.1960374593303,-163.875818349043,-172.441514141148,-20.5575101319919,-31.4804302540472,12900516362,14595372848,2.51364472258789,2.30029584462452,-0.375507015693516,-1.74798967903694,0.239858179232304,1.26627019052536,-0.149387466064384,-0.75989776842042,-111.61228632972,-3.4144627404769,81.0123555176905
184,open,1185.57753808858,985.204848288641,1137.32547287054,947.202065736111,1.95758995373691,2.48157004084699,78.7488431743535,78.033021684744,30680555893,29178407379,0.415260087445378,0.4097860438951,2.18473954754168,-1.9563254518505,2.22750778943967,-2.00487303816508,5.26113540307206,-4.77401678508917,-94.8518488535426,6.55275134498032,217.424901845069
185,open,435.356249733662,397.339263463989,429.378813898116,391.511981575563,709.090783843398,565.522532359871,401.50148415686,324.959673001157,29195969913,31023290745,1.28705434565023,1.27883302758248,-4.45423644384888,-7.58165170914076,-36.0388165577752,-50.4576004493791,-3.46079903999591,-5.92857045886059,-105.890157968798,-5.28514783224688,44.7102683977357
186,open,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,inf,inf,inf,inf,0,0,10369.3268743991
187,open,0,0,0,0,0,0,0,0,0,0,inf,inf,inf,-inf,inf,-inf,2.22915547201455,-6.74741870625456,0,19.9793364467936,139.637764604874
188,open,0,0,0,0,0,0,0,0,0,0,inf,inf,-inf,inf,-inf,inf,-3.96191865784845,2.85672465853348,0,-7.4047629846411,-228.417975482235
189,open,0,0,0,0,0,0,0,0,0,0,inf,inf,-inf,inf,-inf,inf,-2.31167837941677,0.417515535086081,0,-1.41097972904755,-645.86257864933
190,open,58.3171796081633,36.0042997367368,55.9214335351511,35.4905266418247,207.134291814082,251.844147078817,256.466640479352,302.267065826955,18885367625,20867791129,0.650461952074391,0.402140334888532,1.15390945692539,-2.47841156643197,3.5440516387035,-8.7201460370153,1.77398455550774,-6.16305143108549,-109.499920196369,46.3838701687931,142.13541421139
191,open,278.073412980731,266.158989125238,269.268582610017,263.076887721461,232.550281020526,251.717782326166,277.901161389011,295.713395898261,8086598390,8157959633,0.650514463350269,0.670860406180684,1.38785345317489,1.32694989764483,4.61531055868618,4.66711875257573,2.13347055502377,1.97798213371895,-100.874743762047,-3.8810275997677,3.67484816936978
192,open,30.8777880288609,29.5619398605501,30.0532070437597,29.2860428206307,112.023983844583,109.521295403636,199.450148274567,198.448822623732,8272489352,8140573222,0.529330818291273,0.172029544211377,0.197715733487716,-5.84424195969722,0.419204774828193,-12.2449314604805,0.373520162921857,-33.9723155489865,-98.3795228369976,212.683792649869,103.437908169821
193, close,0,0,0,0,0,0,0,0,0,0,inf,inf,-inf,-inf,-inf,-inf,-85.4936647246978,-79.3079446236364,0,-42.8334661715484,38.3746924750571
194,open,238.569836505929,464.739288758008,223.642652002701,448.416335074823,56.1792701317472,45.0158457608901,119.910779925061,94.1916702588477,17423438918,14678861124,0.991537326029957,0.99168937242682,4.3503542186321,6.74228138436334,6.79435146680529,9.77737637311356,4.38748406582998,6.79878354233435,-81.3025154280355,18.6792858039353,-23.4122586538378
195,open,137.31914276033,135.213679526182,137.076940334654,135.011014840836,116.476410411586,138.836261940897,141.445985701897,134.661946042071,4376047467,5000770629,0.984749469126359,0.934557756538127,-1.65258287405135,2.8554384632625,-3.57745208482299,6.81982248767875,-1.67817594816017,3.05539004228039,-112.492537817615,-7.79282893343237,-150.64487826121
196,open,52.5932602141122,64.8728801896386,45.2699659652722,58.5568451220868,87.2892797611852,68.5832664179686,166.982320987806,153.736111140567,550544822,508740871,0.744348793457547,0.730078555060696,-1.42040696552042,6.59343841080934,-2.6602699754009,11.1154338421994,-1.90825454142612,9.03113557452894,-91.7828597262436,10.332370723449,-123.312931774952
197,open,67.8652491249265,64.8953448831446,65.4887580414333,45.7094630838286,85.1121521791277,89.4527636635601,149.111171987505,153.243439565998,635044733,619195212,1.52201803553892,1.4025659972319,2.68316232141713,3.3590571433553,4.96685951963469,6.36382659112485,1.76289784928012,2.39493695839249,-97.4403030429118,11.2943767324805,-18.0769177697461
198,open,189.884449865461,168.279953002249,186.62792632537,166.365989096795,50.4333894241048,57.6670631831893,132.310377773018,135.292568907891,6368216322,6516034626,0.393046934877662,0.421220230943567,1.5776075579111,2.85909798969813,2.37324852117651,4.50785583388664,4.01378923970526,6.78765590934111,-102.26853159144,-8.80529642883215,-46.0732357678401
199,open,596.666972231575,474.776789820988,572.927187435573,450.120787906977,8.62112903249884,9.12701304885916,80.8182130672627,85.98493524435,6831785827,6393493715,0.556422122452464,0.586753419996128,6.30569480526545,5.35860426665016,6.84931689082296,5.84768477730405,11.3325738694082,9.13263405722548,-93.1447166207154,1.3315671403387,25.7411019345779
200,open,78.094915124337,77.596830598852,68.0317999002362,65.2156609271849,1509.75832402143,857.986484275723,1415.57663730562,855.37098915214,5563667920,5681461975,0.864761171619315,0.850977032192493,-4.44745336274491,-7.74571837207447,-71.5932507137573,-74.202935114535,-5.14298457042978,-9.10214738947545,-102.073305348488,-0.487087199678108,43.772238221241
201,open,70.8702948855424,80.7473440332748,52.7693910716456,76.2228529976773,59.6022467069337,100.726692525228,141.171040184757,154.516761231713,9886433516,9623745115,1.3431788149396,1.23351103433707,-0.786651716962803,-5.51759864434024,-1.2555138140313,-11.075293265601,-0.58566417830092,-4.47308414010708,-97.2704139826962,11.8629665766343,85.3536999639717
202,open,25.9829618883211,39.3982486815321,25.9829618883211,39.3982486815321,223.58763217122,285.369516913427,306.877183879393,345.407873670759,3773058280,3949491368,0.615835236979165,0.600847719082798,3.7409948250256,4.94388159908494,12.1053965739482,19.0522126351654,6.07466835346443,8.22817736020008,-104.467235690892,-2.08427080761389,-27.7111375468798
203,open,239.118527982642,110.789030357021,239.118527982642,110.789030357021,-309.312517685757,-284.61204747642,-177.995129003762,-169.198643255307,3579448781,3454626270,0.292814226191326,0.605391804074946,4.50326074940979,5.84036533132714,-9.42588845254413,-10.782018018266,15.3792416713638,9.64724876024936,-96.386801313822,-49.8846558670203,-20.1082082551444
204,open,67.4249056718031,22.5496739443399,65.8127722322186,22.2211514667269,706.221962547549,824.881261238488,723.448375245279,835.068004574363,16216118338,15901292481,0.389272631922501,0.182719730076764,4.19266572202293,-5.52835339674676,33.8021918671516,-51.1307046215522,10.7705124331926,-30.255919239943,-98.020124103898,117.261565987033,177.340846237751
205,open,93.9187606026847,126.888301972773,83.0718013418025,122.336679902259,120.408231120934,118.654482812793,216.043847567465,212.927123130377,9234349891,9290932067,0.194282864974452,0.182915742440548,-0.39230579767513,0.839158089175166,-0.864674269240623,1.83485677986767,-2.01925063091239,4.58767560396237,-100.609004302173,5.56755334010404,-146.465218356278
206,open,65.3751586012094,0,56.5097285884861,0,88.3604395964081,0,177.59623494158,0,7414408241,0,0.442265801587118,0,-9.21177223858775,0,-17.3513346832238,0,-20.828588160175,0,inf,inf,-inf
207,open,451.88757891768,376.650828893463,445.342015481582,368.721597102302,4.38421024341494,4.59320470787175,84.8950527906636,87.4136366135659,11090160317,10779065209,0.511826279850883,0.508106491222174,0.138078418726974,4.12101345883972,0.144132066904748,4.31030004304318,0.269775945790049,8.11053102062767,-97.1138952964098,3.63932193056953,-96.5527046226999
208,open,137.144825787786,89.7567676049787,137.144825787786,89.7567676049787,101.390975013876,92.4974045610958,177.899704006911,174.960197786798,4443345876,4071111857,0.713781820841534,0.74620891704966,2.05782728942796,2.3448982821697,4.14427844228058,4.5138683327744,2.88299201428502,3.14241525207296,-90.8566988067408,4.40039307811705,-4.21841946767638
209,open,952.477730403974,316.676872710112,951.346166608574,316.368397951946,185.738516817529,221.0497052289,202.536700146856,224.428272563358,14519208776,15000519639,0.843971779251175,0.826136267558404,2.97888851708595,4.00549223933455,8.5118318663691,12.85962102735,3.52960678345076,4.84846434738005,-103.208627931453,-1.1189924607936,-28.0161614154341
210,open,483.986877231049,379.36587438806,473.744963041552,370.632115219226,21.8671960472101,25.0962137977232,67.9804804659806,73.5945214107862,6445511582,6314270150,1.21710783080554,1.22490850902222,3.74574720607491,10.992623620958,4.56483709106021,13.7513559468526,3.07758040106915,8.97424055755221,-97.9215106594703,1.42841511676111,-65.2166553288837
211,open,0,0,0,0,0,0,0,0,0,0,inf,inf,inf,-inf,inf,-inf,0.0155885741451858,-2.20687252177385,0,-7.88343828585287,100.65067911178
212, close,142.249671075651,132.65367664409,141.404901216236,132.1149518322,101.837467537779,112.871066306281,84.1359410847429,89.4869648978163,31369152266,29481758913,0.711855574790368,0.759625463022319,5.39448317458717,6.26176220844805,10.8880882263383,13.3294799826871,7.57805847931412,8.24322315833701,-93.5980978659731,-0.289299280399808,-8.33518557576504
213,open,35.8347564193158,24.4412356527606,34.0875495070518,22.9721418068866,67.1128103979579,61.6722783315623,160.243605158974,157.197535172824,2505638747,2715830561,0.364188772660291,0.347053652954309,-7.20244453499425,-2.76759228205769,-12.036207479783,-4.47442949733114,-19.7766792270463,-7.9745372466143,-107.739503966794,-3.18431594268059,-140.100794382968
214, close,35.8347564193158,24.4412356527606,34.0875495070518,22.9721418068866,67.1128103979579,61.6722783315623,160.243605158974,157.197535172824,2505638747,2715830561,0.364188772660291,0.347053652954309,-7.20244453499425,-2.76759228205769,-12.036207479783,-4.47442949733114,-19.7766792270463,-7.9745372466143,-107.739503966794,-3.18431594268059,-140.100794382968
215,open,0,0,0,0,0,0,0,0,0,0,inf,inf,inf,-inf,inf,-inf,14.9632960063047,-1.69692385559839,0,12.6900300933806,1093.6888279834
216,open,371.212968060657,204.184156014421,370.186344546503,203.413029430319,48.401208608519,47.5791881574086,103.139139949385,123.917945264498,5427386618,4979994436,1.2549072395933,1.18526010658378,6.81195103687378,5.49419061640092,10.1090176685412,8.108281907505,5.42825064829608,4.63543030418577,-91.0162112076705,15.3877910798764,35.1231300294166
217,open,534.900055724321,533.226262957454,532.694436928531,531.092071512576,112.021836846737,121.674634876597,127.864046579144,133.505497763183,6886365351,6766651851,0.874611950283089,0.867523920139689,2.83801125903986,1.7659652459043,6.01720360133353,3.91469701090596,3.24488049599742,2.03563867797437,-98.2308311017611,2.60066520637921,63.5491116408886
218,open,471.290344413971,784.88822110594,467.553077408401,777.708859817651,100.992068962649,84.703004584035,168.789115843686,151.989675812034,4877520828,5089962175,0.741568980953617,0.658137829874934,3.54656404554876,0.48255232859368,7.12831245223386,0.891288649602751,4.78251401641432,0.733208617844349,-104.173731349978,7.97402180161581,604.284237947236
219,open,243.99084459483,389.905472863647,233.132382480566,361.658438999563,46.9039787126717,39.7132638969027,124.936120630122,123.674583268031,4763667214,4317008985,0.48972534083486,0.482995348688161,1.139040545077,0.993222950171831,1.67329587986862,1.38766420145817,2.32587626185572,2.05638201872849,-89.6535256110893,11.8840273033857,26.5467217743263
220,open,484.805513899078,1442.59452890066,436.351043829428,1396.47459122233,100.667658485992,100.553585250527,156.907240357124,149.067061167233,5985591763,6102928861,0.922919290645248,1.03140593465292,-0.304203272140195,3.65948109648136,-0.610437583241501,7.33922054055867,-0.32960983178444,3.54805123136392,-101.922635847025,-12.2387332560001,-108.152919583847
221,open,0,0,0,0,0,0,0,0,0,0,inf,inf,inf,inf,inf,inf,10.3772713281643,12.8782903089724,0,5.7073009257463,-14.8215083868602
222,open,0,0,0,0,0,0,0,0,0,0,inf,inf,inf,inf,inf,inf,3.00057426068067,5.0678547158931,0,20.2273365939453,-28.8158260570007
223,open,4954.04191269483,1747.01633921274,4935.40261236907,1736.09873553712,65.7715014433184,71.098852022632,107.760876125415,134.151936513113,6261080754,5307587001,0.580549257039658,0.578842980703125,10.7788983646129,10.2997219055854,17.8683416580681,17.6227059419802,18.5667249314499,17.7936370465687,-82.035268516176,18.3124603785094,23.4528332831452
224,open,0,0,0,0,0,0,0,0,0,0,inf,inf,inf,inf,inf,inf,8.76556670392775,7.95406151328618,0,3.31501830828495,13.8556299804926
225,open,1033.36608977183,1223.67726894488,1031.96091659849,1222.27209577154,0.567326338882198,0.561266426961023,94.7047683345296,93.6931767420199,6337548009,6405587586,0,0,-1.07364041902913,-1.18215116073818,-1.07973146391117,-1.18878617831934,-inf,-inf,-101.062191033789,0,10.1437834650719
226,open,614.973691687168,422.198361644583,614.369445368882,421.458209087933,51.9625848873163,58.5184263063944,81.2824060966761,89.4373393451932,6578762526,6587983224,0.787360355314336,0.707337095671997,2.63310521265044,1.42760040215913,4.00133474394628,2.26300969144641,3.34421868573664,2.0182744703964,-100.139962378265,11.1575162459914,84.1845835848616
227,open,251.604217087507,405.182188119437,251.083919213125,404.598390994667,77.7047300143218,63.2777129619361,133.585948110536,114.509741917966,6358548843,6935254201,0.986599529058615,0.862006500949597,1.74813951649313,4.90031399211001,3.1065266080578,8.00112061427097,1.77188359106674,5.684776143465,-108.315561928744,4.93635874376509,-67.2924654424407
228,open,593.082252530912,505.364917098233,568.12630784839,474.910072756712,10.2813375043165,78.0024690365641,82.0143884892086,137.341359812988,153291059131,130901932216,0.678447918551618,0.712294249554273,0.633424010835632,7.84584730426513,0.698548471223022,13.9658019184306,0.933636899038462,11.0148963145144,-82.8962594088711,11.5392818464787,-90.5457857931081
229,open,5.15386866416639,5.04231877799061,5.15386866416639,5.04231877799061,7.89026213883025,8.17363865073954,107.495001963752,107.761497734208,4831598724,5254251552,0.00892394887551924,0.009064324295983,-7.84389639225346,-2.64993886611693,-8.4628003795005,-2.86653529349883,-878.971462260541,-292.348197128306,-108.044015856818,-9.46809993818534,-172.192397149056
230,open,0,0,0,0,0,0,0,0,0,0,inf,0,inf,0,inf,0,82.0663105518705,0,0,inf,inf
231,open,0,0,0,0,0,0,0,0,0,0,inf,inf,inf,inf,inf,inf,2.28098053043778,0.334346681136928,0,-2.28399590132901,566.638299214834
232,open,65.6745401428459,125.308099013899,65.6745401428459,112.456862960808,55.5188625722956,51.5321401476569,147.42984751817,141.562264586565,5684089704,5946412012,0.241317989234886,0.336990410680611,-4.73729550415976,0.0311031761046429,-7.36738808475776,0.04713130840526,-19.6309256478543,0.0922969174162096,-104.411438485437,-31.5492704615502,-14659.0039161449
233,open,0,0,0,0,0,0,0,0,0,0,inf,inf,inf,inf,inf,inf,10.0479335282615,6.81622091818247,0,-0.465917289441113,46.7252688662638
234,open,442.687571535824,286.569504815377,441.367890837003,285.622045373687,100.122594203066,84.8985199331821,147.272282524901,141.879831661894,3177122525,2910249771,0.698122497180055,0.7022359078471,0.41562964273781,0.385240714103642,0.831768823323839,0.712304378557655,0.595353457905561,0.548591591228516,-90.8299020702852,8.53062415697191,17.7817586226673
235,open,61.6659252900473,56.6039606046516,57.542216481385,52.2588692836708,147.095889309456,158.764501391882,183.529050605048,198.166772842266,19628714083,18425788770,1.7648672772203,1.79094693469668,4.25452117988345,3.2706858714304,10.5127469452921,8.46337398730163,2.41067486195585,1.82623270855557,-93.4715125196781,4.97722629488984,38.5726798788424
236,open,190.978105374593,263.128743381008,190.978105374593,263.128743381008,157.948820549965,132.338819230153,197.924370585267,183.77711097923,9458704670,8683801141,0.995444706066713,1.10044969879395,-0.747113885732517,-0.242671482889039,-1.92717145641204,-0.563820057952697,-0.750532783166407,-0.220520286529223,-91.0764477857359,-1.46994130081296,-235.343474947147
237,open,979.773300682731,382.705197033555,976.330899402864,376.890898894889,44.3216010471131,22.2416264621533,3.02847638247837,73.8977607158466,6274726449,3998673960,0.618411335783158,1.0111344411786,0.346396901548815,5.7990568453348,0.499925554292842,7.0888614072021,0.560139961066751,5.73519861372274,-43.0798181655201,-4.02738220796446,-90.6266370156952
238,open,173.989629191018,0,171.767086202018,0,214.028696463192,0,274.837319761,0,6173869324,0,0.511892956774218,inf,4.53687940739447,inf,14.2471032631478,inf,8.86294555796275,3.87573450885683,inf,2666.71989339888,6226.87500479992
239,open,66.7544862706225,67.6894568185772,62.4757376660509,64.8818235089209,66.9315577259194,69.090300165102,137.107954210665,136.509656613869,13901530507,14072516168,1.41891464073453,1.36139658262143,0.0373841067167612,1.9343790531149,0.0624058716842096,3.27084734724285,0.0263469736963237,1.42087844042488,-101.215032613633,2.95856350623443,-98.0908665461214
240,open,269.520745445944,113.399015877684,269.520745445944,113.399015877684,108.986666605975,125.954391435045,173.367503736558,193.009940143317,11072236552,11309075870,0.784231273078386,0.663905519540917,2.64655571278478,4.02272319356188,5.53094856401891,9.08951971112917,3.374713306696,6.05918022242615,-102.094241127414,15.6501274088617,-35.5876521970327
241,open,1404.12270160285,1694.80500666974,1402.90220706119,1691.98269292071,4.74154493351511,3.66170509758621,38.4229720628308,41.9329505915809,2104770865,1969776259,0.325237426735285,0.39322273860343,5.19264756166225,1.08386203267769,5.43885927903754,1.12354986397905,15.9657134598123,2.75635645213991,-93.1467035718801,-11.6208505848569,411.920791045964
242,open,1404.12270160285,1694.80500666974,1402.90220706119,1691.98269292071,4.74154493351511,3.66170509758621,38.4229720628308,41.9329505915809,2104770865,1969776259,0.325237426735285,0.39322273860343,5.19264756166225,1.08386203267769,5.43885927903754,1.12354986397905,15.9657134598123,2.75635645213991,-93.1467035718801,-11.6208505848569,411.920791045964
243,open,1372.42493465686,1177.79500936798,1353.72284532522,1162.82055826019,42.9109763089892,42.6351960148976,76.7302277436446,80.2234343984954,37630203396,34056087430,0.661762024694425,0.664558560390095,6.52365248778046,7.30235147566979,9.32301546129271,10.4157233410184,9.85800369973302,10.9882738872302,-89.5052067465285,10.0298189804179,-1.28801177312818
244,open,156.612280696433,131.827321328406,153.071632880804,128.601035582861,69.6528485790383,93.8680461187205,91.2286905975045,113.369628824398,20331573092,18504616573,1.53594830900161,1.49407841604998,11.9974340645574,8.51348570658114,20.3539886469136,16.5049283959454,7.81109233575442,5.69815186078986,-90.1270231037064,12.9520453919668,54.8359674546615
245,open,203.784126770838,204.452713314624,193.64498354789,195.15324715361,100.633211379257,120.658361365881,54.8016127435295,57.3095754618454,57176973208,53820882022,1.58555678456787,1.54247982077041,6.91901493737426,7.88536224149062,13.8818418646645,17.3997111098371,4.36377618557506,5.11213316071271,-93.7643326160501,9.20251980968347,-6.78346193864611
246,open,225.218942326209,237.622200180766,215.481273015468,226.55902873151,25.2858268528142,33.5095660252783,79.5492158803682,83.2530557894852,3758671639,3976186922,1.35112054676612,1.31366693831704,0.581948281223616,6.05547510022216,0.729098715986747,8.0846385270754,0.430715292293124,4.60959694089578,-105.470449132975,-2.77534226701599,-90.915442844462
247,open,131.757717799318,112.584142859836,125.990340020468,106.882034070376,60.1688096315789,46.997527824,136.842105263158,131.2,182592442980,183746909780,0.772211586081053,0.745590770283048,-2.57223174045294,-1.30479724087363,-4.11991295964912,-1.9180196872,-3.33099345673759,-1.75001796277372,-100.628291818013,2.91970802919708,-95.8979172255078
249,open,290.650570728905,387.459293622393,289.786337644884,385.162224662653,306.667366255747,336.249576990256,295.372808775005,367.24863258915,4738519953,4220926823,0.979027663492884,0.945045234440919,4.17132750226915,2.09108787480157,16.9634276913796,9.12236200831637,4.26068400088622,2.21268548699538,-87.7374531304449,16.2993420357086,123.942692640878
250,open,120.956910228747,126.004645277672,120.956910228747,126.004645277672,56.4157283714546,58.1143164390522,144.927928143405,146.526604731798,11918297796,11952778902,0.388443201977532,0.386049953473824,0.503833064316897,0.458328439345878,0.788074157327494,0.724682878917511,1.29705723192458,1.18722573392812,-100.288477736288,0.329666235270012,9.61126890037117
251,open,inf,inf,inf,inf,0,0,99.9307102804242,99.8614656178814,339646345,343957935,0.026498150598382,0.00422884269263915,1.45138320272518,-0.760524975241522,1.45138320272518,-0.760524975241522,54.773,-179.842342342342,-101.253522469252,518.750618750619,288.447432342235
252,open,239.384406050968,234.525702934931,233.169780726939,227.851805613068,44.672148499129,41.9572825107883,63.8634937290078,57.6530966728619,61862715365,57773681258,1.00415036256467,1.05346607132763,3.33430440262732,5.62276782137745,4.82380981678199,7.98192840111849,3.32052302815612,5.33739811315552,-92.9223237675654,2.0650691444456,-36.5028792532563
253,open,287.189683975375,244.039083388605,261.812122461922,228.580329473463,17.5859698665159,18.5517182829328,106.901016131779,107.940697455027,11968633967,12123202327,0.356930241644844,0.351987839920508,-0.396563351597734,0.74584334700595,-0.466302863111357,0.88421010357449,-1.11103881187049,2.11894634534645,-101.274979628574,0.111257779596917,-152.491887367784
254,open,76.0564800823831,177.491151236486,71.7406664138463,163.687642015618,67.9577119563509,21.7979166345973,143.923625305966,108.279049305323,6190303699,5942615763,0.423097541470073,0.392844358966508,0.341727579592214,23.783940664649,0.573957823806901,28.9683442231513,0.807680371776364,60.5429099891358,-95.8320048632093,12.1900356624446,-98.5033145957189
255,open,227.900528276971,2594.77672395351,227.900528276971,2594.77672395351,73.3270726402687,845.232514117628,163.487271600313,904.40726665924,1211148959,1263694260,0.650338048137645,0.597983050900303,3.95274723594094,1.97968905864936,6.85118107292557,18.712664660783,6.07798858956556,3.31061065304244,-104.158070718783,4.23314360607971,91.3628402391841
256,open,240.314807752595,285.85643039624,236.278111392051,283.226393840796,94.6423716922605,88.7453761977796,160.889347084703,156.814199657054,4786543105,4598500304,0.727608971777974,0.730259212569577,0.476258324639072,0.759137059741727,0.927000498459315,1.43283609926629,0.654552573032867,1.03954465301511,-95.9107798506302,3.71146182402758,-34.6977506035707
259,open,996.251396439852,1889.19911156591,990.216230795281,1881.43896858177,311.346989837502,335.359986376339,189.517981837304,201.039490795694,6606527934,6836728020,1.33729637871232,1.26212724562941,0.934486020747369,0.658742703647878,3.84398011679656,2.86790214485653,0.69878752056981,0.521930499423907,-103.367109022424,2.38810358964342,37.0824834383583
260,open,0,0,0,0,0,0,0,0,0,0,inf,inf,-inf,inf,-inf,inf,-1.52045415075241,0.185634971032435,0,2.96670749186309,-943.354875024916
261, close,0,0,0,0,0,0,0,0,0,0,inf,inf,inf,-inf,inf,-inf,9.26599732674544,-26.8178195511755,0,41.5090244683639,148.893693237515
262,open,0,0,0,0,0,0,0,0,0,0,inf,inf,inf,-inf,inf,-inf,9.26599732674544,-26.8178195511755,0,41.5090244683639,148.893693237515
263,open,262.988385672856,149.209859223121,224.608827282531,138.881745456645,164.890473369874,185.090493742378,182.867596050889,207.152034375298,3049669043,2901002664,0.986260631757346,0.996391942644559,3.62220107960744,3.26957703889927,9.59486558618086,9.32125332348532,3.6726611232097,3.28141657812022,-94.87534496797,4.05574779135748,16.4623541271789
264,open,529.942668850879,565.789684504203,529.615060799563,565.324572364699,23.8080071341485,28.829728577675,66.4285559492992,69.9380927534416,15401087331,14635415706,0.777971898249215,0.817499573592228,7.00738736042169,10.8381212660035,8.6757066431083,13.9627222099116,9.00724997418474,13.2576476075443,-94.7683643541051,0.143483842527694,-31.9624854305162
265,open,0,0,0,0,0,0,0,0,0,0,inf,inf,inf,inf,inf,inf,9.17251830474023,12.2557609523554,0,12.4473582948301,-15.8415820699585
266,open,0,0,0,0,0,0,0,0,0,0,inf,inf,inf,inf,inf,inf,0.0313896997049831,2.0461701173723,0,3.31418915599564,-98.4150871204027
267,open,617.807384412397,531.537572823349,605.01330784107,516.851468343455,88.3412487903509,88.1495311799303,124.996917613993,134.607251125415,69544530541,62011878402,0.765470777167957,0.759862981274895,5.70270660416909,5.17700672956306,10.7405488331419,9.74051389082634,7.44993378488938,6.81307927499915,-87.8528882963864,12.9747584345744,23.5351058940316
268,open,216.399491878802,972.868394416781,205.726762808813,965.814860077866,-4317.2881698724,2871.06435259596,-4115.04972972045,2607.94000784976,50654461149,53920225774,0.0542220939024681,0.0575179883518861,-1.99328085443454,-0.376533720112683,84.0623976663994,-11.1870591337714,-36.7614142312533,-6.54636455310482,-106.05665977492,-11.4397989019942,-397.313922950229
269,open,15.7051915290234,21.7485332477719,15.046972182789,20.5719113765805,1263.04962719059,617.078553136311,1265.08754259793,644.92850616824,5283389624,5438432872,0.774803005518413,0.816855970195379,-7.01821919995503,3.98185416822775,-95.6618106404057,28.5530222575254,-9.05806914785934,4.87460986209766,-102.850880973419,-7.85226263663409,-271.230231848127
270,open,591.606900570889,1742.98588148592,591.606900570889,1742.98588148592,85.0757957459635,85.988376433982,124.163446740176,129.731142493787,5525833215,5401857743,0.588528783889472,0.552934730810071,1.47140724007538,2.31327506100895,2.72321865823322,4.30242272842275,2.50014490430041,4.18363132592506,-97.7049474847676,8.88008927653875,-34.9330810538568
271,open,114.041101920794,210.479503061875,111.133510804981,210.095765427132,158.377009712709,143.890790040074,199.002623566411,206.199082926692,3645762434,3311337089,0.64458811635229,0.684558611544003,1.65400955469936,37.1690806136469,4.2735804277947,90.6519643592555,2.56599448972061,54.2964181398772,-89.9005949557073,3.67084266011986,-95.1006195229076
272,open,111.537686764494,139.842409064141,109.760048033585,137.976052506225,177.20137163478,265.979261908871,190.482932865884,249.499165714475,67382573757,61215842207,0.803476193818964,0.656532128874383,8.77431541917883,6.16503944067023,24.3225226935257,22.5627658413557,10.9204423064161,9.39030882043826,-89.9262489452529,34.7102977099943,56.6610920207709
273,open,111.537686764494,139.842409064141,109.760048033585,137.976052506225,177.20137163478,265.979261908871,190.482932865884,249.499165714475,67382573757,61215842207,0.803476193818964,0.656532128874383,8.77431541917883,6.16503944067023,24.3225226935257,22.5627658413557,10.9204423064161,9.39030882043826,-89.9262489452529,34.7102977099943,56.6610920207709
274,open,165.907847302842,253.432877957107,150.080241276359,239.22107050874,159.464850408395,135.918241740719,165.784707631669,165.815775155527,3805225237,3473143764,0.560460916810639,0.628813601854691,5.69906963433713,4.61417810172744,14.7870825014031,10.8856878483807,10.1685406839219,7.3379107705652,-90.4385912140434,-2.34802899598841,35.3216291485331
275,open,27.3998650422275,42.5719094925773,26.7053696395972,41.3637047210797,-143.384868476353,-143.508301421792,-34.3976570912992,-36.1026075476015,1792591593,1794811831,1.31693144117072,1.26410328805104,0.189197807980571,7.32396219645824,-0.0820832201525128,-3.18653154845312,0.143665647326621,5.79380044786542,-100.123703107014,4.05022821265238,-97.4199243613644
276,open,339.935685787423,141.367716758489,163.119236847095,73.0702252928362,67.9883696870023,74.1557936626403,137.995982284187,150.943552475864,10049987485,9880264985,0.615400700969132,0.577184916463048,61.5400700969132,57.7184916463048,103.380160460043,100.520097216727,100,100,-98.2822070029734,8.45259348597472,8.45259348597472
277,open,54.8384169827179,0,53.7915813771818,0,212.848519272105,0,233.619935465902,0,34043855235,0,1.09399561136396,0,-0.92138864072455,0,-2.88255071924813,0,-0.842223342720535,0,inf,inf,-inf
278,open,40.6022724858633,62.6334657963083,40.6022724858633,57.2019201860565,143.703821489912,181.228875749765,193.971734119736,236.279182082337,3491336118,3628500471,1.29684653008823,0.705948785310217,4.07821015186485,-10.4948079528581,9.93875398848418,-29.5144304179196,3.14471300747313,-14.8662455000136,-103.780193887151,76.7583205464066,137.39035453174
279,open,512.770074401541,0,512.770074401541,0,29.1991301819733,0,84.3575562693201,0,3981241119,0,0.52268355063174,0,2.74678678661562,0,3.54882463626076,0,5.25516210199408,0,inf,inf,inf
